1536040800113,57
1536040806113,63
1536040812113,57
1536040818113,62
1536040824113,59
1536040830113,57
1536040836113,59
1536040842113,55
1536040848113,60
1536040854113,62
1536040860113,59
1536040866113,61
1536040872113,64
1536040878113,61
1536040884113,58
1536040890113,56
1536040896113,60
1536040902113,56
1536040908113,58
1536040914113,62
1536040920113,58
1536040926113,56
1536040932113,58
1536040938113,61
1536040944113,61
1536040950113,59
1536040956113,63
1536040962113,60
1536040968113,57
1536040974113,58
1536040980113,61
1536040986113,59
1536040992113,57
1536040998113,61
1536041004113,59
1536041010113,60
1536041016113,59
1536041022113,60
1536041028113,62
1536041034113,58
1536041040113,55
1536041046113,56
1536041052113,61
1536041058113,61
1536041064113,56
1536041070113,61
1536041076113,60
1536041082113,63
1536041088113,64
1536041094113,58
1536041100113,59
1536041106113,58
1536041112113,58
1536041118113,63
1536041124113,62
1536041130113,64
1536041136113,64
1536041142113,55
1536041148113,58
1536041154113,64
1536041160113,64
1536041166113,62
1536041172113,57
1536041178113,57
1536041184113,64
1536041190113,58
1536041196113,64
1536041202113,58
1536041208113,56
1536041214113,55
1536041220113,59
1536041226113,62
1536041232113,64
1536041238113,55
1536041244113,55
1536041250113,58
1536041256113,62
1536041262113,61
1536041268113,60
1536041274113,56
1536041280113,63
1536041286113,59
1536041292113,55
1536041298113,58
1536041304113,57
1536041310113,56
1536041316113,56
1536041322113,60
1536041328113,63
1536041334113,61
1536041340113,55
1536041346113,64
1536041352113,64
1536041358113,55
1536041364113,60
1536041370113,63
1536041376113,64
1536041382113,63
1536041388113,63
1536041394113,57
1536041400113,55
1536041406113,57
1536041412113,59
1536041418113,59
1536041424113,56
1536041430113,61
1536041436113,63
1536041442113,57
1536041448113,55
1536041454113,55
1536041460113,57
1536041466113,56
1536041472113,64
1536041478113,62
1536041484113,64
1536041490113,64
1536041496113,60
1536041502113,60
1536041508113,60
1536041514113,64
1536041520113,63
1536041526113,55
1536041532113,61
1536041538113,61
1536041544113,55
1536041550113,60
1536041556113,62
1536041562113,63
1536041568113,64
1536041574113,63
1536041580113,57
1536041586113,60
1536041592113,61
1536041598113,63
1536041604113,56
1536041610113,63
1536041616113,63
1536041622113,59
1536041628113,64
1536041634113,64
1536041640113,62
1536041646113,57
1536041652113,61
1536041658113,62
1536041664113,58
1536041670113,58
1536041676113,59
1536041682113,58
1536041688113,55
1536041694113,58
1536041700113,57
1536041706113,63
1536041712113,55
1536041718113,59
1536041724113,55
1536041730113,61
1536041736113,59
1536041742113,61
1536041748113,56
1536041754113,62
1536041760113,59
1536041766113,63
1536041772113,57
1536041778113,55
1536041784113,60
1536041790113,61
1536041796113,62
1536041802113,57
1536041808113,60
1536041814113,62
1536041820113,59
1536041826113,55
1536041832113,59
1536041838113,62
1536041844113,56
1536041850113,55
1536041856113,57
1536041862113,61
1536041868113,61
1536041874113,59
1536041880113,60
1536041886113,62
1536041892113,60
1536041898113,56
1536041904113,56
1536041910113,56
1536041916113,55
1536041922113,60
1536041928113,55
1536041934113,61
1536041940113,64
1536041946113,62
1536041952113,58
1536041958113,57
1536041964113,63
1536041970113,55
1536041976113,62
1536041982113,57
1536041988113,64
1536041994113,57
1536042000113,64
1536042006113,60
1536042012113,58
1536042018113,61
1536042024113,60
1536042030113,55
1536042036113,62
1536042042113,57
1536042048113,60
1536042054113,61
1536042060113,55
1536042066113,60
1536042072113,63
1536042078113,57
1536042084113,57
1536042090113,58
1536042096113,57
1536042102113,61
1536042108113,61
1536042114113,57
1536042120113,63
1536042126113,63
1536042132113,57
1536042138113,59
1536042144113,63
1536042150113,55
1536042156113,56
1536042162113,57
1536042168113,57
1536042174113,61
1536042180113,64
1536042186113,64
1536042192113,61
1536042198113,56
1536042204113,55
1536042210113,59
1536042216113,59
1536042222113,62
1536042228113,61
1536042234113,59
1536042240113,57
1536042246113,55
1536042252113,64
1536042258113,58
1536042264113,62
1536042270113,60
1536042276113,60
1536042282113,58
1536042288113,64
1536042294113,62
1536042300113,57
1536042306113,59
1536042312113,58
1536042318113,59
1536042324113,56
1536042330113,55
1536042336113,58
1536042342113,62
1536042348113,64
1536042354113,63
1536042360113,61
1536042366113,57
1536042372113,56
1536042378113,61
1536042384113,63
1536042390113,60
1536042396113,61
1536042402113,59
1536042408113,61
1536042414113,60
1536042420113,64
1536042426113,63
1536042432113,64
1536042438113,58
1536042444113,61
1536042450113,63
1536042456113,57
1536042462113,59
1536042468113,60
1536042474113,58
1536042480113,57
1536042486113,64
1536042492113,63
1536042498113,56
1536042504113,57
1536042510113,58
1536042516113,62
1536042522113,58
1536042528113,61
1536042534113,55
1536042540113,60
1536042546113,61
1536042552113,58
1536042558113,56
1536042564113,55
1536042570113,60
1536042576113,58
1536042582113,62
1536042588113,59
1536042594113,56
1536042600113,61
1536042606113,62
1536042612113,56
1536042618113,57
1536042624113,58
1536042630113,62
1536042636113,62
1536042642113,60
1536042648113,61
1536042654113,61
1536042660113,62
1536042666113,64
1536042672113,55
1536042678113,60
1536042684113,58
1536042690113,57
1536042696113,62
1536042702113,57
1536042708113,62
1536042714113,62
1536042720113,59
1536042726113,61
1536042732113,59
1536042738113,55
1536042744113,59
1536042750113,63
1536042756113,59
1536042762113,58
1536042768113,60
1536042774113,63
1536042780113,63
1536042786113,58
1536042792113,58
1536042798113,57
1536042804113,55
1536042810113,61
1536042816113,59
1536042822113,61
1536042828113,55
1536042834113,57
1536042840113,56
1536042846113,64
1536042852113,59
1536042858113,59
1536042864113,56
1536042870113,59
1536042876113,57
1536042882113,57
1536042888113,63
1536042894113,59
1536042900113,62
1536042906113,63
1536042912113,55
1536042918113,57
1536042924113,56
1536042930113,59
1536042936113,64
1536042942113,59
1536042948113,59
1536042954113,55
1536042960113,58
1536042966113,55
1536042972113,62
1536042978113,62
1536042984113,60
1536042990113,56
1536042996113,62
1536043002113,59
1536043008113,60
1536043014113,57
1536043020113,63
1536043026113,55
1536043032113,63
1536043038113,60
1536043044113,63
1536043050113,55
1536043056113,60
1536043062113,55
1536043068113,60
1536043074113,57
1536043080113,56
1536043086113,62
1536043092113,58
1536043098113,57
1536043104113,59
1536043110113,61
1536043116113,55
1536043122113,64
1536043128113,63
1536043134113,55
1536043140113,61
1536043146113,56
1536043152113,57
1536043158113,58
1536043164113,62
1536043170113,59
1536043176113,55
1536043182113,64
1536043188113,64
1536043194113,57
1536043200113,60
1536043206113,62
1536043212113,55
1536043218113,59
1536043224113,60
1536043230113,58
1536043236113,55
1536043242113,55
1536043248113,57
1536043254113,57
1536043260113,58
1536043266113,60
1536043272113,63
1536043278113,64
1536043284113,61
1536043290113,61
1536043296113,59
1536043302113,63
1536043308113,59
1536043314113,63
1536043320113,59
1536043326113,57
1536043332113,61
1536043338113,63
1536043344113,62
1536043350113,58
1536043356113,60
1536043362113,58
1536043368113,57
1536043374113,62
1536043380113,63
1536043386113,60
1536043392113,55
1536043398113,64
1536043404113,59
1536043410113,63
1536043416113,56
1536043422113,61
1536043428113,55
1536043434113,58
1536043440113,56
1536043446113,55
1536043452113,60
1536043458113,61
1536043464113,55
1536043470113,58
1536043476113,62
1536043482113,59
1536043488113,58
1536043494113,58
1536043500113,63
1536043506113,57
1536043512113,59
1536043518113,62
1536043524113,63
1536043530113,55
1536043536113,61
1536043542113,63
1536043548113,62
1536043554113,59
1536043560113,64
1536043566113,63
1536043572113,60
1536043578113,61
1536043584113,58
1536043590113,59
1536043596113,56
1536043602113,61
1536043608113,58
1536043614113,57
1536043620113,63
1536043626113,59
1536043632113,56
1536043638113,64
1536043644113,57
1536043650113,60
1536043656113,62
1536043662113,63
1536043668113,64
1536043674113,58
1536043680113,56
1536043686113,55
1536043692113,60
1536043698113,64
1536043704113,64
1536043710113,56
1536043716113,60
1536043722113,64
1536043728113,56
1536043734113,55
1536043740113,61
1536043746113,58
1536043752113,61
1536043758113,61
1536043764113,59
1536043770113,64
1536043776113,61
1536043782113,61
1536043788113,62
1536043794113,60
1536043800113,57
1536043806113,61
1536043812113,64
1536043818113,55
1536043824113,62
1536043830113,56
1536043836113,56
1536043842113,58
1536043848113,55
1536043854113,58
1536043860113,55
1536043866113,55
1536043872113,58
1536043878113,57
1536043884113,63
1536043890113,60
1536043896113,59
1536043902113,55
1536043908113,57
1536043914113,56
1536043920113,61
1536043926113,63
1536043932113,62
1536043938113,63
1536043944113,59
1536043950113,58
1536043956113,61
1536043962113,64
1536043968113,63
1536043974113,55
1536043980113,60
1536043986113,60
1536043992113,58
1536043998113,57
1536044004113,55
1536044010113,60
1536044016113,59
1536044022113,61
1536044028113,58
1536044034113,56
1536044040113,63
1536044046113,57
1536044052113,60
1536044058113,60
1536044064113,60
1536044070113,63
1536044076113,58
1536044082113,60
1536044088113,62
1536044094113,55
1536044100113,56
1536044106113,57
1536044112113,56
1536044118113,64
1536044124113,56
1536044130113,62
1536044136113,57
1536044142113,62
1536044148113,56
1536044154113,55
1536044160113,59
1536044166113,56
1536044172113,59
1536044178113,59
1536044184113,58
1536044190113,55
1536044196113,61
1536044202113,60
1536044208113,64
1536044214113,57
1536044220113,63
1536044226113,63
1536044232113,59
1536044238113,55
1536044244113,60
1536044250113,64
1536044256113,56
1536044262113,58
1536044268113,55
1536044274113,57
1536044280113,56
1536044286113,60
1536044292113,61
1536044298113,57
1536044304113,61
1536044310113,60
1536044316113,62
1536044322113,57
1536044328113,62
1536044334113,60
1536044340113,57
1536044346113,59
1536044352113,60
1536044358113,57
1536044364113,55
1536044370113,62
1536044376113,57
1536044382113,60
1536044388113,55
1536044394113,61
1536044400113,56
1536044400113,67
1536044406113,71
1536044412113,75
1536044418113,86
1536044424113,88
1536044430113,94
1536044436113,95
1536044442113,95
1536044448113,95
1536044454113,95
1536044460113,95
1536044466113,93
1536044472113,90
1536044478113,98
1536044484113,97
1536044490113,94
1536044496113,97
1536044502113,96
1536044508113,91
1536044514113,94
1536044520113,90
1536044526113,99
1536044532113,94
1536044538113,91
1536044544113,95
1536044550113,93
1536044556113,96
1536044562113,98
1536044568113,90
1536044574113,90
1536044580113,92
1536044586113,98
1536044592113,93
1536044598113,93
1536044604113,97
1536044610113,94
1536044616113,93
1536044622113,91
1536044628113,93
1536044634113,98
1536044640113,91
1536044646113,97
1536044652113,94
1536044658113,95
1536044664113,97
1536044670113,97
1536044676113,96
1536044682113,94
1536044688113,92
1536044694113,93
1536044700113,95
1536044706113,92
1536044712113,94
1536044718113,92
1536044724113,99
1536044730113,97
1536044736113,97
1536044742113,96
1536044748113,99
1536044754113,98
1536044760113,90
1536044766113,92
1536044772113,99
1536044778113,97
1536044784113,94
1536044790113,96
1536044796113,92
1536044802113,97
1536044808113,92
1536044814113,95
1536044820113,99
1536044826113,95
1536044832113,96
1536044838113,94
1536044844113,90
1536044850113,91
1536044856113,92
1536044862113,93
1536044868113,99
1536044874113,91
1536044880113,97
1536044886113,91
1536044892113,99
1536044898113,93
1536044904113,97
1536044910113,95
1536044916113,94
1536044922113,97
1536044928113,96
1536044934113,95
1536044940113,97
1536044946113,92
1536044952113,99
1536044958113,94
1536044964113,92
1536044970113,91
1536044976113,92
1536044982113,98
1536044988113,99
1536044994113,93
1536045000113,99
1536045006113,95
1536045012113,92
1536045018113,95
1536045024113,90
1536045030113,94
1536045036113,96
1536045042113,96
1536045048113,92
1536045054113,90
1536045060113,90
1536045066113,94
1536045072113,95
1536045078113,95
1536045084113,93
1536045090113,92
1536045096113,91
1536045102113,98
1536045108113,97
1536045114113,96
1536045120113,99
1536045126113,97
1536045132113,93
1536045138113,99
1536045144113,99
1536045150113,90
1536045156113,99
1536045162113,98
1536045168113,90
1536045174113,98
1536045180113,93
1536045186113,93
1536045192113,92
1536045198113,93
1536045204113,95
1536045210113,94
1536045216113,99
1536045222113,95
1536045228113,98
1536045234113,90
1536045240113,92
1536045246113,99
1536045252113,90
1536045258113,93
1536045264113,99
1536045270113,91
1536045276113,92
1536045282113,92
1536045288113,96
1536045294113,93
1536045300113,93
1536045306113,91
1536045312113,94
1536045318113,97
1536045324113,99
1536045330113,94
1536045336113,95
1536045342113,98
1536045348113,93
1536045354113,92
1536045360113,98
1536045366113,90
1536045372113,90
1536045378113,95
1536045384113,95
1536045390113,96
1536045396113,96
1536045402113,94
1536045408113,96
1536045414113,94
1536045420113,90
1536045426113,90
1536045432113,99
1536045438113,90
1536045444113,93
1536045450113,92
1536045456113,98
1536045462113,98
1536045468113,91
1536045474113,94
1536045480113,92
1536045486113,92
1536045492113,94
1536045498113,91
1536045504113,99
1536045510113,90
1536045516113,98
1536045522113,95
1536045528113,92
1536045534113,93
1536045540113,94
1536045546113,94
1536045552113,94
1536045558113,91
1536045564113,90
1536045570113,90
1536045576113,92
1536045582113,92
1536045588113,91
1536045594113,90
1536045600113,98
1536045606113,99
1536045612113,93
1536045618113,97
1536045624113,95
1536045630113,99
1536045636113,94
1536045642113,95
1536045648113,95
1536045654113,97
1536045660113,94
1536045666113,98
1536045672113,93
1536045678113,91
1536045684113,95
1536045690113,94
1536045696113,99
1536045702113,96
1536045708113,91
1536045714113,97
1536045720113,94
1536045726113,98
1536045732113,96
1536045738113,90
1536045744113,90
1536045750113,90
1536045756113,93
1536045762113,99
1536045768113,90
1536045774113,98
1536045780113,95
1536045786113,95
1536045792113,98
1536045798113,97
1536045804113,93
1536045810113,98
1536045816113,94
1536045822113,90
1536045828113,93
1536045834113,91
1536045840113,93
1536045846113,93
1536045852113,95
1536045858113,94
1536045864113,92
1536045870113,99
1536045876113,98
1536045882113,99
1536045888113,93
1536045894113,96
1536045900113,93
1536045906113,94
1536045912113,91
1536045918113,99
1536045924113,90
1536045930113,91
1536045936113,97
1536045942113,92
1536045948113,96
1536045954113,93
1536045960113,94
1536045966113,99
1536045972113,93
1536045978113,94
1536045984113,94
1536045990113,98
1536045996113,92
1536046002113,95
1536046008113,97
1536046014113,94
1536046020113,95
1536046026113,95
1536046032113,96
1536046038113,94
1536046044113,97
1536046050113,92
1536046056113,97
1536046062113,98
1536046068113,97
1536046074113,95
1536046080113,97
1536046086113,97
1536046092113,94
1536046098113,95
1536046104113,90
1536046110113,99
1536046116113,91
1536046122113,90
1536046128113,94
1536046134113,96
1536046140113,95
1536046146113,93
1536046152113,92
1536046158113,82
1536046164113,74
1536046170113,66
1536046176113,60
1536046182113,60
1536046188113,60
1536046194113,60
1536046200113,60
1536046200113,58
1536046206113,48
1536046212113,46
1536046218113,48
1536046224113,49
1536046230113,55
1536046236113,48
1536046242113,50
1536046248113,55
1536046254113,50
1536046260113,51
1536046266113,46
1536046272113,54
1536046278113,47
1536046284113,57
1536046290113,56
1536046296113,48
1536046302113,53
1536046308113,49
1536046314113,45
1536046320113,52
1536046326113,52
1536046332113,53
1536046338113,54
1536046344113,56
1536046350113,57
1536046356113,50
1536046362113,51
1536046368113,52
1536046374113,52
1536046380113,54
1536046386113,45
1536046392113,50
1536046398113,57
1536046404113,51
1536046410113,53
1536046416113,55
1536046422113,47
1536046428113,53
1536046434113,45
1536046440113,48
1536046446113,51
1536046452113,55
1536046458113,54
1536046464113,59
1536046470113,55
1536046476113,50
1536046482113,45
1536046488113,53
1536046494113,52
1536046500113,59
1536046506113,47
1536046512113,54
1536046518113,56
1536046524113,47
1536046530113,52
1536046536113,45
1536046542113,55
1536046548113,50
1536046554113,51
1536046560113,59
1536046566113,49
1536046572113,58
1536046578113,52
1536046584113,58
1536046590113,56
1536046596113,58
1536046602113,53
1536046608113,51
1536046614113,47
1536046620113,46
1536046626113,48
1536046632113,46
1536046638113,56
1536046644113,45
1536046650113,51
1536046656113,47
1536046662113,45
1536046668113,45
1536046674113,54
1536046680113,48
1536046686113,52
1536046692113,51
1536046698113,51
1536046704113,47
1536046710113,58
1536046716113,59
1536046722113,46
1536046728113,51
1536046734113,46
1536046740113,57
1536046746113,54
1536046752113,48
1536046758113,58
1536046764113,54
1536046770113,53
1536046776113,50
1536046782113,47
1536046788113,58
1536046794113,52
1536046800113,51
1536046806113,58
1536046812113,49
1536046818113,47
1536046824113,59
1536046830113,46
1536046836113,46
1536046842113,53
1536046848113,46
1536046854113,55
1536046860113,58
1536046866113,54
1536046872113,47
1536046878113,49
1536046884113,51
1536046890113,56
1536046896113,45
1536046902113,53
1536046908113,54
1536046914113,56
1536046920113,59
1536046926113,48
1536046932113,55
1536046938113,52
1536046944113,50
1536046950113,50
1536046956113,45
1536046962113,53
1536046968113,45
1536046974113,55
1536046980113,52
1536046986113,52
1536046992113,46
